SMILE A,SMILE B,SMILE C,Young's Modulus (kPa) log10,Source
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C(CCCCCO[*])=O,,4.939019776448666,10.1016_j.compscitech.2011.11.009_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C(CCCCCO[*])=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,4.79309160017658,10.1080_10601325.2012.722855_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,6.32221929473392,10.1021_acssuschemeng.5b00816_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,,6.382017042574868,10.1002_pen.24345_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C([H])([H])C(O)([H])[*],,6.366982975977851,10.1016_j.coco.2020.100564_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C([H])([H])C(O)([H])[*],[*]OCC[*],6.176091259055681,10.1002_polb.24437_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,,6.535863520712453,10.14233_ajchem.2013.15392_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]CC(C(OCC)=O)[*],,5.924279286061882,10.1016_j.eurpolymj.2014.11.007_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]CCC(CCCCCC)C[*],,6.062205808819713,10.1007_s12221-017-1175-9_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]CCCC([*])OC(C)=O,,6,10.1016_j.compositesb.2016.09.082_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]CC[*],,6.12057393120585,10.1080_03602559.2015.1098698_part_16.txt_¶Î1_Material3
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,4.66661156841903,10.1039_c5bm00414d_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]NC(C(O)=O)CCC([*])=O,,7.0178677189635055,10.1016_j.actbio.2016.12.038_part_3.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]NC(C(O)=O)CCC([*])=O,[*]C(CCCCCO[*])=O,6.079181246047625,10.1039_d0gc01394c_part_7.txt_¶Î1_Material2
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,,6.567144045195657,10.1016_j.polymer.2016.03.007_part_2.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OCCCCOC(CCC([*])=O)=O,,5.414973347970818,10.1021_ie403623f_part_2.txt_¶Î1_Material2
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OCCCCOC(CCC([*])=O)=O,[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,6.021189299069938,10.1016_j.polymdegradstab.2016.11.022_part_5.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OCCCCOC(CCC([*])=O)=O,[*]OCC[*],6.517195897949974,10.1002_pat.1672_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OCC[*],,5.934498451243568,10.1002_app.44187_part_2.txt_¶Î1_Material3
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[*]OCC[*],[*]OCC[*],6.32221929473392,10.1002_app.33174_part_1.txt_¶Î1_Material1
[*]C([C@H](C)OC([C@H](C)O[*])=O)=O,[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,6.301029995663981,10.1021_acsomega.0c02765_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],,,6.531478917042255,10.1002_pc.25894_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],COC(C(C[*])([*])C)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.003115717099806,10.1016_j.compscitech.2020.108165_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],C[Si](C)(C[*])O[*],,6.3979400086720375,10.1016_j.compscitech.2018.06.007_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],C[Si](O[*])(C)[*],,3.9242792860618816,10.1016_j.compscitech.2018.06.007_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],O=C(N1C(C([*])=O)CC(O)C1)CNC(C2CCCN2[*])=O,,4.597826770377936,10.15282_jmes.19.1.2025.9.0826_OA_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],O=C(O)C([*])C[*],,3.42845877351558,10.1080_09205063.2019.1706148_part_3.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],O=C([*])C(C)O[*],,6.4623979978989565,10.1016_j.carbpol.2014.07.032_part_2.txt_¶Î1_Material3
[*]C([H])([H])C(O)([H])[*],O=C([*])OC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*],,6.898664858722267,10.1002_app.32242_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],O=C1CCCN1C([*])C[*],,5.847276448275631,10.1080_1539445x.2018.1546191_part_4.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],O=C1CCCN1C([*])C[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,5.44178936653435,10.1002_pen.24801_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,4.530839778616521,10.3390_nano10091797_part_3.txt_¶Î1_Material4
[*]C([H])([H])C(O)([H])[*],OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,6.607455023214668,10.1080_1539445x.2021.1926281_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,O=C([*])C(C)O[*],4.440909082065217,10.1080_03602559.2016.1275684_part_2.txt_¶Î1_Material2
[*]C([H])([H])C(O)([H])[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,5.596597095626461,10.2147_ijn.s60274_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]C1=CC=C([*])N1,4.275080898456858,10.3390_app11073040_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,[*]OCC[*],5.110589710299249,10.1016_j.carbpol.2019.115784_part_3.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OCC1OC(C(C(C1O[*])O)O)[*],,5.041392685158225,10.3390_pr8091149_part_2.txt_¶Î1_Material2
[*]C([H])([H])C(O)([H])[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,7,10.4028_www.scientific.net_amr.1110.40_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],OCC1OC(OC2C(O)C(O)C(O[*])OC2CO)C(O)C(O)C1[*],,5.998808399880894,10.1002_mawe.202000030_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C(C)C[*],,7.602059991327962,10.1007_s11771-018-3716-9_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C(C1=CC=C(C(NC2=CC=C(N[*])C=C2)=O)C=C1)=O,,5.653212513775344,10.1016_j.ijimpeng.2020.103654_part_5.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C(CCCCCO[*])=O,,5,10.1007_s10570-021-04100-5_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C([H])([H])C(O)([H])[*],,4.661812685537261,10.1016_j.ijadhadh.2019.102539_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C([H])([H])C(O)([H])[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.7160033436348,10.1177_0021998316665238_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.939519252618618,10.1007_s10570-017-1387-6_part_3.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1=CC=C([*])N1,[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],4.249027052547187,10.3390_app11073040_part_3.txt_¶Î1_Material2
[*]C([H])([H])C(O)([H])[*],[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,O=C(N)C([*])C[*],1.6334684555795864,10.1002_pen.25164_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(N)C([*])C[*],2.182300499593339,10.1002_pen.25164_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,4.008600171761918,10.1002_aelm.201900934_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,5.400710636773232,10.1002_pc.25708_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.078819183098848,10.1007_s10570-017-1336-4_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,[*]CC[*],4.736149402104994,10.4028_www.scientific.net_amr.701.64_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]CC(C#N)[*],,6,10.1088_0964-1726_23_7_075016_part_3.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]CC(C#N)[*],O=C(O)C([*])C[*],4.821840927200454,10.1016_j.compositesb.2013.09.010_part_1.txt_¶Î1_Material2
[*]C([H])([H])C(O)([H])[*],[*]CC(C1=CC=C(C=C1)S(O)(=O)=O)[*],,5.648360010980932,10.1007_s11664-019-07676-8_part_3.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]CC(C1=CC=CC=C1)[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.3979400086720375,10.1016_j.colsurfa.2018.08.017_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]CC(CC=CCC([*])C1=CC=CC=C1)C#N,,7.217483944213907,10.1680_jmacr.18.00256_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]CCN[*],,5.050147658020303,10.1039_c5ra11662g_part_2.txt_¶Î1_Material3
[*]C([H])([H])C(O)([H])[*],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,,3.959041392321093,10.1016_j.matpr.2020.12.297_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.477121254719663,10.1016_j.jobab.2021.02.009_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OC(C(C1O)O)OC(COC)C1OC(OC(C(C2O)OC3OC(C(C(C3OC)O)OC4OC(C(C(C4OC)O)[*])COC)CO)COC)C2OCC(OC)C,,7.544068044350276,10.3390_ma12010037_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,O=C(O)C([*])C[*],6.079181246047625,10.3390_pr9050730_part_5.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]OCC[*],6.146128035678238,10.3390_polym9120655_part_2.txt_¶Î1_Material3
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,,5.146128035678238,10.1007_s10126-010-9341-8_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OC1C(C(OC(C1O)OC2C3C(C(OC2CO3)[*])O)CO)O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,5.534026106056135,10.1002_polb.24725_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OCCOC(CC(C([*])=O)C(C1CCCCC1)CC(CC(O)=O)C(OCCO)=O)=O,,7.434568904034199,10.1177_1528083719894737_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OCC[*],,5.826074802700826,10.1109_jsen.2020.3027672_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]OCC[*],[*]CCN[*],6.401400540781544,10.1002_app.46481_part_1.txt_¶Î1_Material3
[*]C([H])([H])C(O)([H])[*],[*]OCC[*],[*]OCC[*],6.079181246047625,10.3390_polym9120655_part_2.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[*]O[C@H](C)CC([*])=O,,5.021189299069938,10.1515_polyeng-2014-0202_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[H]N(C(O[*])=O)CCCCCCN(C(OCCCCO[*])=O)[H],,5.604118006192035,10.1016_j.compositesb.2014.10.013_part_1.txt_¶Î1_Material1
[*]C([H])([H])C(O)([H])[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,4.124504224834283,10.1016_j.actbio.2016.10.019_part_2.txt_¶Î1_Material2
[*]C([H])([H])C(O)([H])[*],[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,[*]NC(C(N1CCCC1C(NCC(N2CC(CC2C(NC(C(NCC([*])=O)=O)CO)=O)O)=O)=O)=O)CCCCN,3.5575072019056577,10.1016_j.matlet.2019.126510_part_2.txt_¶Î1_Material1
[*]C/C=C(C[*])\Cl,,,2.9542425094393248,10.1016_j.polymer.2020.123325_part_2.txt_¶Î1_Material1
[*]C/C=C(C[*])\Cl,[*]C(N(CN(C(OCOC(N(CN(C(OCCO[*])=O)[H])[H])=O)=O)[H])[H])=O,,3.942008053022313,10.3390_ma11112175_part_2.txt_¶Î1_Material3
[*]C/C=C/CCC(C/C=C\C[*])C=C,,,3.5118833609788744,10.1021_acsami.1c06727_part_1.txt_¶Î1_Material1
[*]C/C=C/C[*],,,6.621974524899735,10.1021_ie3003123_part_2.txt_¶Î1_Material2
[*]C/C=C/C[*],OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,5.423360578084977,10.1177_0892705720935968_part_3.txt_¶Î1_Material5
[*]C/C=C/C[*],[*]C1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O[*])CO)CO)CO,,5.6776069527204935,10.1177_0021998316637130_part_3.txt_¶Î1_Material2
[*]C/C=C\CCC(C=C)[*],,,6,10.1002_app.49374_part_1.txt_¶Î1_Material1
[*]C/C=C\CCC(C=C)[*],OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,6.146128035678238,10.1016_j.ijbiomac.2016.06.078_part_1.txt_¶Î1_Material1
[*]C1=C(C(C[*])=CC=C1)O,,,6.161846959528519,10.1016_j.polymer.2019.122053_part_2.txt_¶Î1_Material1
[*]C1=C(C(C[*])=CC=C1)O,COC(C(C[*])([*])C)=O,,6.079181246047625,10.1557_jmr.2015.331_part_2.txt_¶Î1_Material1
[*]C1=C(C(C[*])=CC=C1)O,O=C(N)C([*])C[*],,3.103803720955957,10.1016_j.agwat.2019.05.020_part_2.txt_¶Î1_Material3
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,,7.244277120801843,10.1002_pc.26176_part_1.txt_¶Î1_Material1
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,C[Si](C)(C[*])O[*],,7.08278537031645,10.1177_0954008309358469_part_3.txt_¶Î1_Material1
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,[*]C(F)(C(F)([*])F)F,,6.133538908370218,10.1080_10402004.2019.1641645_part_2.txt_¶Î1_Material1
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,[*]C([H])([H])C(O)([H])[*],[*]OCC[*],6.778151250383644,10.1002_adfm.202103391_part_1.txt_¶Î1_Material1
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,7.57978359661681,10.1016_j.polymer.2015.08.053_part_4.txt_¶Î1_Material1
[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,[*]OCC[*],,5.27415784926368,10.1039_c9tb02769f_part_6.txt_¶Î1_Material1
[*]C1=C2C(OCCO2)=C([*])S1,,,5.342422680822207,10.1088_0964-1726_25_11_115044_part_2.txt_¶Î1_Material1
[*]C1=C2C(OCCO2)=C([*])S1,[*]CC(C1=CC=C(C=C1)S(=O)([O-])=O)[*],,5.826074802700826,10.1016_j.polymer.2019.06.002_part_3.txt_¶Î1_Material1
[*]C1=C2C(OCCO2)=C([*])S1,[*]CC(C1=CC=C(C=C1)S(=O)([O-])=O)[*],[*]CC(C1=CC=C(C=C1)S(=O)([O-])=O)[*],4.359835482339888,10.1002_polb.23465_part_2.txt_¶Î1_Material1
[*]C1=CC(C2=NC3=CC(C4=CC=C5N=C([*])NC5=C4)=CC=C3N2)=CC=C1,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,,6.763427993562937,10.1002_app.39324_part_1.txt_¶Î1_Material1
[*]C1=CC=C([*])N1,OC(COCC1OC(OC2C(COCC(O)=O)OC([*])C(O)C2O)C(O)C(O)C1O[*])=O,,5.832508912706237,10.1002_mame.201000148_part_2.txt_¶Î1_Material2
[*]C1=CC=C([*])N1,[*]C(CCCCCO[*])=O,,3.871164132802949,10.1002_jbm.a.36556_part_2.txt_¶Î1_Material1
[*]C1=CC=C([*])N1,[H]N(C([H])([H])C(N([H])C(C)([H])C(N(C([H])([H])C([*])=O)[H])=O)=O)C(C(N([*])[H])(C)[H])=O,,5.426023015689876,10.1016_j.bioelechem.2011.11.008_part_2.txt_¶Î1_Material1
[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,,8.229681842317676,10.1016_j.polymer.2018.07.001_part_1.txt_¶Î1_Material1
[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,,8.229681842317676,10.1016_j.polymer.2018.07.001_part_2.txt_¶Î1_Material1
[*]C1=NC2=CC3=C(C=C2O1)OC(C4=CC=C(C=C4)[*])=N3,[*]CC(COC1=CC=C(C=C1)C(C)(C)C2=CC=C(C=C2)O[*])O,,8.414973347970818,10.1002_app.33461_part_1.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Ca]OC2=O)=O)OC3C2OC(O[*])C(O)C3O)O)O,,,4.515343893088381,10.1016_j.foodhyd.2019.105487_part_4.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(N)C([*])C[*],,1.6989700043360187,10.1016_j.coco.2021.100837_part_1.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,O=C(O)C([*])C[*],,4.431363764158987,10.1016_j.electacta.2021.138361_part_1.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,,5.406540180433956,10.1007_s12588-016-9143-6_part_3.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC(C(C(C1N)O)O[*])OC1OC2C(OC(C(C2O)N)[*])CO,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,6.400365273349939,10.1016_j.carbpol.2014.02.054_part_2.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.301029995663981,10.1002_app.45857_part_2.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C(CCCCCO[*])=O,,4.845098040014257,10.1021_acsami.0c07352_part_5.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C([H])([H])C(O)([H])[*],,3.845098040014257,10.1016_j.carbon.2016.10.042_part_2.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,4.845098040014257,10.1021_bm301194f_part_2.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]CC(C#N)[*],,6.707570176097937,10.1016_j.memsci.2014.06.053_part_2.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]CC(C(OCC)=O)[*],,6.386677283960838,10.3390_polym13040504_part_2.txt_¶Î1_Material3
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]NC(C(O)=O)CCC([*])=O,[*]NC(C(O)=O)CCC([*])=O,5.664641975556125,10.1002_pat.1466_part_1.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OC1C(C(O)=O)OC(OC2C(NC(C)=O)C([*])OC(CO)C2O)C(O)C1O,[*]C1=C(C=CN2)C2=C([*])C(O)=C1O,4.342225229360791,"»ùÓÚÂÞºº×ÑÕ³Òº Áò´¼»¯º£ÔåËáÑÎ ¶à°Í°·¸ÄÐÔÍ¸Ã÷ÖÊËáºÍ PDA Í¿²ãµÄ¶à²ãÕ³Ä¤Õ³¸½ÐÔË®Äý½ºÄ¤,ÓÃÓÚÖÆÃ¹¾úËØµÄÉàÏÂ¸øÒ©.pdf"
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OCC[*],,5.672097857935717,10.1021_acsami.9b17597_part_1.txt_¶Î1_Material1
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OCC[*],O=C(N)C([*])C[*],3.083502619830268,Á½Ç×ÐÔÉúÎïºÏ³ÉË®Äý½ºµÄÎïÀíºÍ»úÐµÐÔÄÜ¶Ô³¤ÆÚÏ¸°û»îÁ¦µÄÓ°Ïì.pdf
[*]C1C(C(C(OC1C(O[Na])=O)OC2C(C(O[Na])=O)OC(O[*])C(O)C2O)O)O,[*]OCC[*],[*]CC(C)(C(OCCO)=O)[*],3.3014640731433,Á½Ç×ÐÔÉúÎïºÏ³ÉË®Äý½ºµÄÎïÀíºÍ»úÐµÐÔÄÜ¶Ô³¤ÆÚÏ¸°û»îÁ¦µÄÓ°Ïì.pdf
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,,,5.987634987448437,10.1016_j.carbpol.2018.12.026_part_1.txt_¶Î1_Material1
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,O=C([*])C1=CC=C(C=C1)OC2=CC=C(C=C2)OC3=CC=C(C=C3)[*],,6.506505032404872,10.1016_j.compositesb.2015.12.008_part_2.txt_¶Î1_Material1
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,OCC1OC(C(C(C1[*])O)O)OC2C(C(C(OC2CO)O[*])O)O,,6.068185861746161,10.1007_s10570-015-0665-4_part_1.txt_¶Î1_Material1
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,[*]C(CCCCCO[*])=O,,5.509202522331103,10.1016_j.mtchem.2020.100358_part_2.txt_¶Î1_Material3
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,[*]C(OCCCO[*])=O,,5.673020907128897,10.1016_j.mtchem.2020.100358_part_2.txt_¶Î1_Material1
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,[*]OCCCCOC(CCC([*])=O)=O,,5.892094602690481,10.1002_app.45429_part_2.txt_¶Î1_Material1
[*]C1C(O)C(O)C(OC2C(O)C(O)C(O[*])OC2COC(C)=O)OC1COC(C)=O,[*]O[C@H](C)CC([*])=O,,5.673020907128897,10.1016_j.mtchem.2020.100358_part_2.txt_¶Î1_Material2
